"Categoria","Ano","num_chave_nota_fiscal_eletronica","num_item_nota_fiscal_eletronica","cod_anp","cod_ncm","cod_unidade","des_anp","des_produto"
XX,2023,"53231011726230000159650020000801471003495107",2,"0","84212300",UN,"0",FILTRO PH 4967 A
XX,2023,"53231011726230000159650020000801471003495107",3,"0","27101932",UN,"0",MILITEC 200 ML
XX,2023,"53231032965877000103650200000754631002755378",2,"0","27101931",UN,"0",STP SC FUEL INJECTOR CLEANER 24
XX,2023,"53231037063328001058650100020995091007449389",2,"0","39233090",UN,"0",GALAO DE EMERGENCIA 5 LT
XX,2023,"53231100306597001330650230002996301003035315",3,"740101002","27101999",UN,ADITIVOS PARA OLEO DIESEL,ADITIVO COMBUSTIVEL DIESEL - 200 ML POWER CLEAN
XX,2023,"53231100306597001411650230002807251002826878",2,,"34029090",UN,,LIMPA PARA- BRISA 100ML
XX,2023,"53231100306597005328650230006198121006226924",2,,"34023990",UN,,LIMPA VIDROS POWER CLEAN 24
XX,2023,"53231100306597006308650230004596411004655593",2,,"34023990",UN,,LIMPA VIDROS POWER CLEAN 24
XX,2023,"53231101957897000109650010000371481002782453",2,,"84212300",PC,,W-7122 - Filtro oleo Celta/Corsa/Vectra 2.0/2.2/Strada/Palio/Stilo 1.8
XX,2023,"53231101957897000109650010000371481002782453",3,,"85129000",PC,,PALHETA BOSCH AF-22 AEROFIT
XX,2023,"53231101957897000109650010000371481002782453",4,,"85129000",PC,,PALHETA BOSCH AF-19 AEROFIT
XX,2023,"53231101957897000109650010000371481002782453",5,,"84219999",PC,,C-24034 - Filtro ar Onix/Prisma 1.0/1.4 Flex 2012>
XX,2023,"53231101957897000109650010000371481002782453",6,,"28539090",LT,,AGUA P/ RADIADORES E BATERIAS MOTORFIX LT
XX,2023,"53231106071706000392650400000633701001693377",2,"740101006","27101932",LT,ADITIVOS PARA LUBRIFICANTES,ARLA GRANEL LT
XX,2023,"53231107736181000168650010002364821849639895",1,,"31021010",L,,ARLA REDUX32 GRANEL LT
XX,2023,"53231111726230000159650020000824551003847675",2,,"27101932",UN,,MILITEC 200 ML
XX,2023,"53231111726230000159650020000824551003847675",3,,"84213100",UN,,FILTRO JFA 0998
XX,2023,"53231134941156000199650010000054621173543343",2,,"84213990",UN,,ACM1241 FILTRO DE AR CONDICIONADO
XX,2023,"53231134941156000199650010000054621173543343",3,,"84213100",UN,,ARL6074 FILTRO AR MOTOR
XX,2023,"53231134941156000199650010000054621173543343",4,,"84212300",UN,,PSL545 FILTRO DE OLEO
XX,2023,"53231134941156000199650010000054621173543343",5,,"84212300",UN,,GI04 7 FILTRO DE COMBUSTIVEL
XX,2023,"53231138212697000137650150000120581001489457",1,"620505001","38249941",UN,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,ANTICORR/ANTIRUST CELSIUS ROSA 1L
XX,2023,"53231143760039000462550010000393791973832144",1,,"84219999",PC,,ELEMENTO DE FILTRO D
XX,2023,"53231143760039000462550010000393791973832144",3,,"76169900",PC,,JUNTA DE ALUMINIO DO
XX,2023,"53231145766994000190650010000025221000026909",1,,"84212300",UN,,FILTRO PSL129
XX,2023,"53231200306597006308650230004649241004709294",2,,"33074900",UN,,AREON LUX BON VOYAGE
XX,2023,"53231200306597007100650230018723691018780488",2,,"38249941",UN,,PC - RADI ROSA - 1L
XX,2023,"53231200306597008858650240003964091004045680",2,,"34023990",UN,,PC - LIMPA P BRISA - 100ML
XX,2023,"53231200306597009668650230017909131018037446",2,,"34023990",UN,,PC - LIMPA P BRISA - 100ML
XX,2023,"53231203482208000182650010005278971630560484",2,,"21069090",UN,,LAVAGEM AMERICANA CARRO GRANDE
XX,2023,"53231203482208000182650010005300321078739886",2,,"21069090",UN,,LAVAGEM AMERICANA CARRO GRANDE
XX,2023,"53231231977173000198550000000670131652478785",1,,"34029090",UN,,APR/ 096153/ / ESPUMA LIMPADORA
XX,2023,"53231231977173000198550000000670131652478785",2,,"49111010",UN,,LIT/ 041451/70/ SELO
XX,2023,"53231231977173000198550000000670131652478785",3,,"84212300",UN,,"04E/ 115561/H / FILTRO OLE"
XX,2023,"53231231977173000198550000000670131652478785",4,,"84212300",UN,,"1SB/ 201511/ / FILTR COMB"
XX,2023,"53231231977173000198550000000670131652478785",6,,"73181500",UN,,N/ 013815/8 / ANEL
XX,2023,"53231231977173000198550000000670131652478785",7,,"87083019",UN,,"2Q0/ 698151/R / PAST FREIO"
XX,2023,"53231232085527000152550010000013851970676714",5,,"38112110",UN,,MOTORFIX 1000 GASOLINA 200ML
XX,2024,"11240307928956000105550010000070031005035084",2,,"34029090",UN,,TECBRIL VISAO CLARA
XX,2024,"11240407928956000105550010000070891005201055",2,,"34029090",UN,,TECBRIL VISAO CLARA
XX,2024,"11240607928956000105550010000072351005448562",2,,"34029090",UN,,TECBRIL VISAO CLARA
XX,2024,"11240615787582000175550010000579881014563930",2,,"34029039",UN,,LIMPA PARABRISA MUNDIAL CONCENTRADO 100ML
XX,2024,"12240713816771000101550150000008401879655002",2,"660101001","38111900",UN,OLEOS LUB. PARAF E GRAXAS INTERMEDIARIOS,A55 STP DIESEL FUEL TREATMENT 236ML
XX,2024,"12240813816771000101550150000012011075226967",5,"660101001","38111900",UN,OLEOS LUB. PARAF E GRAXAS INTERMEDIARIOS,A55 STP DIESEL FUEL TREATMENT 236ML
XX,2024,"15240806279925000108650010001762181001790193",2,,"21069010",UN,,ENERGETICO RED BULL 250ML
XX,2024,"15240806279925000108650010001762181001790193",3,,"21069010",UN,,REFRIGERANTE COCA COLA C/CAFE LATA
XX,2024,"17240202503452000111650010005162291192950405",1,,"31021010",LT,,ARLA REDUX 32 GRANEL LT
XX,2024,"17240202503452000111650010005206791337450238",1,,"31021010",LT,,ARLA REDUX 32 GRANEL LT
XX,2024,"17240202503452000111650010005225911406572315",1,,"31021010",LT,,ARLA REDUX 32 GRANEL LT
XX,2024,"17240402503452000111650010005349631240297236",2,,"31021010",LT,,ARLA REDUX 32 GRANEL LT
XX,2024,"17240402503452000111650010005354861265524467",1,,"31021010",LT,,ARLA REDUX 32 GRANEL LT
XX,2024,"17240402503452000111650010005375881336548966",2,,"31021010",LT,,ARLA REDUX 32 GRANEL LT
XX,2024,"17240402503452000111650010005398381409043633",1,,"31021010",LT,,ARLA REDUX 32 GRANEL LT
XX,2024,"17240408036185000104550030001169301159742118",2,,"31021010",L,,ARLA 32 A GRANEL(IPE QUIMICA)
XX,2024,"17240613716765000174650510000238141000238244",1,"610601001","31021010",L,OLEOS BASICOS - GRUPO II,ARLA 32 GRANEL
XX,2024,"17240638110216000182550020000040761851026211",2,,"31021010",UNID,,ARLA 32  GRANEL  BRAVO
XX,2024,"17240706985134000195650030003441891298459978",2,,"31021010",L,,ARLA 32 - GRANEL - BRAVO QUIMICAS
XX,2024,"17240806333164000117650030008582301248846229",2,"740101003","31021010",UN,OUTROS ADITIVOS - ADITIVOS,FLUA ARLA 32 PETROBRAS 20 LTS
XX,2024,"17240838110216000182550020000045651547604104",2,,"31021010",UNID,,ARLA 32  GRANEL  BRAVO
XX,2024,"17241002503452000111650010005969231379897647",2,,"31021010",LT,,ARLA REDUX 32 GRANEL LT
XX,2024,"17241026919416000100650070002291251956729710",2,,"31021010",LITRO,,ARLA REDUX32 GRANEL
XX,2024,"17241102503452000111650010006077841428503131",2,,"31021010",LT,,ARLA REDUX 32 GRANEL LT
XX,2024,"17241102503452000111650010006096041486701199",2,,"31021010",LT,,ARLA REDUX 32 GRANEL LT
XX,2024,"17241133210337000182550060000547931028803536",2,"740101001","31021010",L,ADITIVOS PARA GASOLINA - ADITIVOS,ARLA 32
XX,2024,"21240310361343000135650010012923851443830851",2,,"31021010",L,,ARLA 32 GRANEL IPIRANGA
XX,2024,"21240812811039000178550020000058581935868678",10,"620505001","27101932",UN,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,MOTORFIX 3000 DIESEL VERDE 200 ML
XX,2024,"22240145542078000176650010000478241669422896",2,,"22041010",UN,,A GELO EM CUBOS
XX,2024,"22240302927004000307650020000324651428262425",1,,"84213990",UN,,FILTRO TECFIL ACP 843 S10 NOVA
XX,2024,"22240600980008000676650010000141959961352471",2,,"34029090",UN,,LIMPA PARABRISA TECBRIL VISAO CLARA 100ML
XX,2024,"22240702927004000307550010000179871245592448",5,,"84213990",UN,,FILTRO TECFIL ACP 843 S10 NOVA
XX,2024,"23240307295702000199550050000001931020911378",8,,"27101932",UN,,ARLA 32 5L
XX,2024,"23240307295702000199550050000001931020911378",10,,"39100012",UN,,LIMPA PARABRISA - VISAO CLARA TECBRIL
XX,2024,"23240307295702000199550050000001931020911378",11,,"34029039",UN,,LIMPA PARA BRISA
XX,2024,"23240307295702000199550050000001931020911378",13,,"84219999",UN,,TECFIL PSL 127
XX,2024,"23240407295702000199550050000002731106386405",6,,"34029039",UN,,LIMPA PARA BRISA
XX,2024,"23240407295702000199550050000002731106386405",8,,"38119090",UN,,AGUA DESTILADA
XX,2024,"23240407295702000199550050000002731106386405",9,,"84219999",UN,,FT PSL560 GOL PARATI SAVEIRO
XX,2024,"23240507295702000199550050000005241664868039",6,,"34029039",UN,,LIMPA PARA BRISA
XX,2024,"23240607295702000199550050000008361541565667",1,,"27101932",UN,,ARLA 32 5L
XX,2024,"23240607295702000199550050000008361541565667",2,,"38119090",UN,,ADITIVO PARAFLU ORGANICO  1L
XX,2024,"23240607295702000199550050000008361541565667",3,,"84219999",UN,,TECFIL PSL 134
XX,2024,"23240607295702000199550050000008361541565667",4,,"38119090",UN,,AGUA DESTILADA
XX,2024,"23240607295702000199550050000008361541565667",6,,"34029039",UN,,LIMPA PARA BRISA
XX,2024,"23240607295702000199550050000008361541565667",9,,"84219999",UN,,TECFIL PSL 127
XX,2024,"24240135283670000147650060002775251257763820",2,,"31021010",UN,,ARLA 32 - IPE ARLA 32 CX C/4 U
XX,2024,"24240235283670000147650060003035931043862072",2,,"31021010",UN,,ARLA 32 - IPE ARLA 32 CX C/4 U
XX,2024,"24240307543171000106650010013568871919617126",1,,"31021010",LITRO,,IPE ARLA 32  GRANE
XX,2024,"24240335283670000147650060003227501835991211",2,,"31021010",UN,,ARLA 32 - IPE ARLA 32 CX C/4 U
XX,2024,"24240432586338000163650030003939381337490920",2,,"31021010",L,,ARLA A GRANEL
XX,2024,"24240528292249000137650060000317221305621992",1,,"31021010",L,,ARLA 32 A GRANEL
XX,2024,"24240924653965000141650010004098741773526276",2,,"31021010",L,,ARLA AGRANEL
XX,2024,"24240935298330000602650090000121861003199955",1,,"27101932",UN,,ARLA 32 RENOX 1L
XX,2024,"24240935304542001376650070006675519610144760",1,"660101001","31021010",UN,OLEOS LUB. PARAF E GRAXAS INTERMEDIARIOS - OUTROS OLEOS LUB. PARAF. E GRAXAS,ARLA 32 5 L
XX,2024,"24240935649219000796650050005491821516624988",1,,"31021010",UN,,IPE ARLA 32 GRANEL
XX,2024,"24241035283670000147650060004356501439176007",2,"340101003","31021010",l,OUTROS DERIVADOS LEVES - OUTROS DERIVADOS LEVES,ARLA LITRO
XX,2024,"24241035283670000147650060004430009095649606",2,"340101003","31021010",l,OUTROS DERIVADOS LEVES - OUTROS DERIVADOS LEVES,ARLA LITRO
XX,2024,"24241035283670000147650060004474181231281660",2,"340101003","31021010",l,OUTROS DERIVADOS LEVES - OUTROS DERIVADOS LEVES,ARLA LITRO
XX,2024,"25240109125965000185650010026515481987242310",1,,"31021010",L,,ARLA GRANEL
XX,2024,"25240111601184000242650480001991601003420199",2,"730101001","31021010",L,Outros Sub-Produtos,ARLA 32 GRANEL
XX,2024,"25240204568254000161650050004189621004723732",2,"820101010","31021010",L,Biodiesel fora de especificacao,ARLA GRANEL
XX,2024,"25240407654283000134650010001402061139764223",1,,"31021010",L,,ARLA 32
XX,2024,"25240507617461000238650110000122561000132205",2,"740101003","31021010",UN,Outros aditivos,ARLA 32 LT
XX,2024,"25240605911784000123650140000297041377915108",2,,"31021010",LT,,ARLA 32 GRANEL LT - MARCA DIVERSAS
XX,2024,"25240611372084000100650050002900861003078193",1,,"31021010",L,,ARLA 32 A GRANEL
XX,2024,"25240640031243000101650040002069551273722072",2,,"31021010",UN,,ARLA 32
XX,2024,"25240652079968000159650020000141841000594018",1,,"31021010",LT,,ARLA 32 GRANEL
XX,2024,"25240705911784000123650100001904371690901471",2,,"31021010",LT,,ARLA 32 GRANEL LT - MARCA DIVERSAS
XX,2024,"25241001420327000185650700006502759006776606",2,,"31021010",LT,,ARLA 32 - LITRO
XX,2024,"26240143995724000125650010000307631000311290",1,,"53039090",UN,,ESTOPA POLIMENTO BRANCA
XX,2024,"26240210627826000210650020004673021004967051",2,,"22011000",UN,,AGUA MIN INDAIA 500ML
XX,2024,"26240210627826000210650020004673021004967051",3,,"22011000",M,,AGUA MIN INDAIA C GAS
XX,2024,"26240447243173000102650040001420701001500731",2,,"34029039",UN,,STP LIMPA PARABRISA 100 ML
XX,2024,"26240608131708000193650010005274391620910311",1,,"31021010",L,,ARLA 32 GRANEL
XX,2024,"26240613556448000138650050000296921000308189",2,,"38249941",UN,,STP ANTI COR GRIF ROSA 500ML
XX,2024,"26240636081955000168650040002304361005380408",2,"620505001","31021010",UN,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,ARLA 32 GRANEL<LT>
XX,2024,"26240638155276000200650060000870941000908428",1,"740101003","31021010",UN,Outros aditivos,ARLA 32 LT
XX,2024,"26240708072308000316650020011258261204727636",2,"740101006","31021010",l,ADITIVOS PARA LUBRIFICANTES,ARLA 32 GRANEL LT
XX,2024,"26240724395071000280650070000678681007724107",1,,"84212300",UN,,FILTRO DE OLEO TECFIL TM3
XX,2024,"26240822637844000180650010005637921676520437",2,,"31021010",UN,,ARLA 32
XX,2024,"26240834058185000107650110000698711000802388",2,"740101003","31021010",UN,Outros aditivos,ARLA 32 LT
XX,2024,"26240912781233002282650040000590171000607897",2,,"38249941",UN,,ADI GRIFCAR ANTI COR RAD ROSA 500ML
XX,2024,"26240926956997000141650090002493791002657921",2,"740101006","31021010",L,Aditivos para Lubrificantes,ARLA 32 GRANEL
XX,2024,"26241008986176000338650220004472019004720344",2,,"34029039",UN,,LIMPA PARABRISA GRIFCAR 100ML
XX,2024,"26241010627826000210650020005321251005773291",1,,"22011000",M,,AGUA MIN INDAIA C GAS
XX,2024,"26241110928767000139650010012671051641933900",2,"740101002","31021010",L,ADITIVOS PARA OLEO DIESEL,SHELL EVOLUX ARLA 32 AGRANEL Bico 28
XX,2024,"26241134058185000107650110000766161000879008",2,"740101003","31021010",UN,Outros aditivos,ARLA 32 LT
XX,2024,"27240512975538000109650030000237831805575557",1,,"34029039",UND,,LIMPA PARA BRIS
XX,2024,"27240612975538000109650030000259031155970328",2,,"34029039",UND,,LIMPA PARA BRIS
XX,2024,"27240712975538000109650020000318851773035957",1,,"34029039",UND,,LIMPA PARA BRIS
XX,2024,"27240812975538000109650020000328951878103337",1,,"34029039",UND,,LIMPA PARA BRIS
XX,2024,"27240905072232000179650020018966251845280185",2,,"34023100",UN,,LIMPA PARA BRISA GRIFFCAR
XX,2024,"27240912975538000109650020000394381894507851",1,,"34029039",UND,,LIMPA PARA BRIS
XX,2024,"27240912975538000109650030000327471606446274",2,,"34029039",UND,,LIMPA PARA BRIS
XX,2024,"27240912975538000109650030000330231064485680",2,,"34029039",UND,,LIMPA PARA BRIS
XX,2024,"27241112975538000109650030000387451936455192",2,,"34029039",UND,,LIMPA PARA BRIS
XX,2024,"29240105548976000117650010003892011993550380",2,,"39100030",UN,,VIDRO LIMPO GRAFCAR GC001
XX,2024,"29240113712435000372650010009593601010594173",2,,"34029090",UN,,ORBI LIMPA PARA BRISA 100 ML
XX,2024,"29240205643704000104550010000088441018121021",8,,"85129000",UN,,PALHETA PVT 10 GOL G5
XX,2024,"29240216182305000100650010028937251706726207",2,,"31021010",UNID,,ARLA  32  20 LITROS
XX,2024,"29240326674475000157650030002169081431579510",2,,"27101932",L,,ARLA 32 A GRANEL
XX,2024,"29240430285425000155650100001741771004839469",1,"620505001","27101932",LT,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,ARLA 32 A GRANEL
XX,2024,"29240514193173000188650170001586441000002681",2,,"34029019",UN,,ORBI LIMPA PARA-BRISA CLEAN 100ML
XX,2024,"29240516182305000100650010029898041427781085",2,,"38249941",UNID,,ANTI CORROSIVO GRIFCAR ROSA500
XX,2024,"29240607192452000161650010019980001020143657",2,,"31021010",UN,,ARLA 32 20LTS
XX,2024,"29240608091287000114650010015634391015767788",2,,"33074900",UN,,CHEIRINHO - AROMATIZANTE SORTIDOS TECOVEL-100 ML
XX,2024,"29240613569064003175650010005333651057003900",2,,"34029090",UND,,MAXXI VISAO LIMPA PARABRISAS CENTRALSUL - 100 ML
XX,2024,"29240613615307000149650010026653701030412385",2,,"34029039",UN,,LIMPA PARABRISA
XX,2024,"29240615137417001301550020002214831986211720",1,,"76169900",PECA,,JUNTA DE ALUMINIO DO
XX,2024,"29240615137417001301550020002214831986211720",2,,"84212300",PECA,,"FILTRO DE OLEO, PARA"
XX,2024,"29240615137417001301550020002214831986211720",3,,"73269090",PECA,,"JUNTA,  ACO, DRENO C"
XX,2024,"29240615137417001301550020002214831986211720",4,,"84219999",PECA,,ELEMENTO DO FILTRO D
XX,2024,"29240616182305000100650010030018181213361817",4,,"38249941",UNID,,ANTI CORROSIVO GRIFCAR ROSA500
XX,2024,"29240616182305000100650010030018181213361817",6,,"38112140",UNID,,OIL TREATMENT STP 45
XX,2024,"29240622885915000164650010004976141084078852",2,,"34029039",UN,,LIMPA PARABRISA SACHE  W-MAX 50ML
XX,2024,"29240628574789000103650010001191411969530729",2,,"31021010",LT,,ARLA 32 A GRANEL
XX,2024,"29240708091287000114650010015836491015970077",2,,"33074900",UN,,CHEIRINHO - AROMATIZANTE SORTIDOS TECOVEL-100 ML
XX,2024,"29240714193173000188650170001722901000003902",2,,"34029019",UN,,ORBI LIMPA PARA-BRISA CLEAN 100ML
XX,2024,"29240722606813000162550010000014821653791624",2,,"31021010",LIT,,ARLA 32 A GRANEL
XX,2024,"29240800263811000185650020010795671010844702",2,,"34029039",UN,,LIMPA PARABRISA
XX,2024,"29240804234139000150650010002997621001875930",2,,"31021010",BD,,ARLA 32 RENOX 20LT -DUNAX DULUB
XX,2024,"29240808091287000114650010016103271016237113",2,,"33074900",UN,,CHEIRINHO - AROMATIZANTE SORTIDOS TECOVEL-100 ML
XX,2024,"29240813569064005542650010000203791550567908",2,,"31021010",L,,ARLA 32 LT - GRANEL (BOMBA ABST.)
XX,2024,"29240815137417001301550020002242081259536837",1,,"84213990",PECA,,ELEMENTO FILTRO DE A
XX,2024,"29240815137417001301550020002242081259536837",2,,"76169900",PECA,,JUNTA DE ALUMINIO DO
XX,2024,"29240815137417001301550020002242081259536837",3,,"84212300",PECA,,"FILTRO DE OLEO, PARA"
XX,2024,"29240815137417001301550020002242081259536837",4,,"73269090",PECA,,"JUNTA,  ACO, DRENO C"
XX,2024,"29240815137417001301550020002242081259536837",6,,"84219999",PECA,,ELEMENTO DO FILTRO D
XX,2024,"29240823893267000150650010006078621008429256",2,,"38190000",UN,,BOSCH FLUIDO P/ FREIOS DOT 4 500ML
XX,2024,"29240842018952000778650030001134911007641266",2,"620505001","31021010",L,OUTROS OLEOS LUBRIFICANTES AUTOMOTIVOS,ARLA 32 A GRANEL.
XX,2024,"29240903296370000106650030002261781062792874",2,,"31021010",L,,REDUX-32 GRANEL ARLA-32
XX,2024,"29240909172184000303650010009155291512910691",2,,"31021010",L,,ARLA REDUX32 GRANEL
XX,2024,"29240910795278000156650010020568641005580587",2,,"31021010",L,,ARLA A GRANEL
XX,2024,"29240913803355000160650080008265641185178170",2,,"31021010",l,,ARLA REDUX 32 GRANEL LT
XX,2024,"29240914006175000110650020005066651080012432",2,,"22029900",UN,,RED BULL 250 ML
XX,2024,"29240916785879000164650020004487721004091698",2,,"31021010",L,,ARLA REDUX32 GRANEL
XX,2024,"29240922885915000164650010005199261737633385",2,,"31021010",L,,ARLA A GRANEL
XX,2024,"29240929102327000156650200001168391005636210",1,,"34029039",UN,,VIDRO LIMPA GRIFCAR
XX,2024,"29240929102327000156650320000424951005371874",1,,"38111900",UN,,STP SC FUEL INJ. CLEANER - 200 ML
XX,2024,"29240944421658000142650010000373471375952785",2,,"31021010",L,,ARLA A GRANEL
XX,2024,"29241004524416000160650010010402541011518066",1,,"31021010",L,,ARLA AGRANEL 32
XX,2024,"29241004730440000236650010023511851023523805",2,,"33074900",UN,,AROMATIZANTE VEICULAR LITTLE TREES
XX,2024,"29241005689667000167650100005760881879931970",2,,"31021010",UNID,,ARLA REDUX 5LT
XX,2024,"29241008091287000114650010016409481016544196",2,,"33074900",UN,,CHEIRINHO - AROMATIZANTE SORTIDOS TECOVEL-100 ML
XX,2024,"29241013615307000149650010028098171032054624",2,,"34029039",UN,,LIMPA PARABRISA
XX,2024,"29241013803355000160650080008704741011033534",2,,"31021010",l,,ARLA REDUX 32 GRANEL LT
XX,2024,"29241016785879000164650020004516851004121702",1,,"31021010",L,,ARLA REDUX32 GRANEL
XX,2024,"29241105643704000104550010000097351020235330",5,,"31021010",L,,ARLA 32 REDUX 5LT
